prediction_class,target_class,similarity
82,82,0.8887938261032104
82,82,0.8797314763069153
82,82,0.8627768754959106
82,82,0.8705399632453918
82,82,0.9759873747825623
82,82,0.886959969997406
82,82,0.8704438209533691
83,83,0.9108452796936035
83,83,0.9863907992839813
83,83,0.9070956110954285
83,83,0.9134671688079834
83,83,0.9475938677787781
83,83,0.8941448926925659
84,84,0.9750325977802277
84,84,0.8732414841651917
84,84,0.86649951338768
84,84,0.8527110517024994
84,84,0.8714808225631714
84,84,0.8267165720462799
84,84,0.8994823098182678
84,84,0.8916890025138855
84,84,0.9156429171562195
84,84,0.823672354221344
84,84,0.8180660307407379
84,84,0.8580885231494904
84,84,0.9212722778320312
84,84,0.8702734708786011
84,84,0.8476845026016235
84,84,0.8690586686134338
84,84,0.7946479320526123
84,84,0.8641594648361206
84,84,0.827479898929596
84,84,0.8407300710678101
84,84,0.8252164721488953
84,84,0.8445962071418762
84,84,0.8117021322250366
85,85,0.9794569909572601
85,85,0.9597320854663849
85,85,0.9202449917793274
85,85,0.8886410593986511
85,85,0.8946609199047089
85,85,0.8948521316051483
85,85,0.9879111647605896
85,85,0.8953248858451843
85,85,0.8911499381065369
85,85,0.9827854037284851
86,86,0.921989381313324
86,86,0.9317470788955688
86,86,0.940096914768219
86,86,0.9300420880317688
86,86,0.9245039820671082
86,86,0.9321334958076477
86,86,0.9351742565631866
86,86,0.9262366890907288
86,86,0.9460276663303375
86,86,0.9091711938381195
86,86,0.9329867362976074
86,86,0.8992431461811066
86,86,0.9354557394981384
87,87,0.8669075965881348
87,87,0.8788560032844543
87,87,0.9184405207633972
87,87,0.8570079207420349
87,87,0.973982036113739
87,87,0.889110803604126
87,87,0.8801038265228271
87,87,0.9746327698230743
87,87,0.8895617127418518
87,87,0.9471592903137207
87,87,0.8772497177124023
87,87,0.9397699236869812
87,87,0.9482774138450623
87,87,0.9592525362968445
87,87,0.8800511360168457
87,87,0.9838646054267883
87,87,0.8835497498512268
87,87,0.9465696215629578
87,87,0.9054981768131256
87,87,0.9125871360301971
88,88,0.9445412755012512
88,88,0.946887731552124
88,88,0.9684504270553589
88,88,0.9495495557785034
88,88,0.9893612861633301
88,88,0.9629907310009003
88,88,0.9626429378986359
88,88,0.9358344376087189
88,88,0.9743635058403015
88,88,0.9418241381645203
88,88,0.9399209022521973
88,88,0.9559656381607056
88,88,0.9434617459774017
88,88,0.9291799664497375
88,88,0.9424544870853424
89,89,0.9602859318256378
89,89,0.8813075423240662
89,89,0.892219215631485
89,89,0.960487425327301
89,89,0.872718334197998
89,89,0.8762824833393097
90,90,0.9660821259021759
90,90,0.9854817688465118
90,90,0.9822570085525513
90,90,0.8793487846851349
90,90,0.8706371188163757
90,90,0.8645729422569275
90,90,0.9886408746242523
90,90,0.9015193283557892
90,90,0.8780132532119751
90,90,0.9881394505500793
90,90,0.9347440600395203
90,90,0.8927516639232635
90,90,0.8638090789318085
90,90,0.9895291030406952
91,91,0.9632071256637573
91,91,0.9952359199523926
91,91,0.9571279883384705
91,91,0.9476203918457031
91,91,0.9770906865596771
92,92,0.942758709192276
92,92,0.9633167684078217
92,92,0.9697571098804474
92,92,0.9565720558166504
92,92,0.9468987584114075
92,92,0.9625795483589172
92,92,0.9414419531822205
92,92,0.915180504322052
92,92,0.9119224548339844
93,93,0.8552222549915314
93,93,0.8641031682491302
93,93,0.8993340730667114
93,93,0.882695734500885
93,93,0.8901655972003937
93,93,0.9717176556587219
93,93,0.9126564860343933
93,93,0.8991044759750366
93,93,0.8547756373882294
93,93,0.9632044434547424
93,93,0.9616869986057281
93,93,0.9399731457233429
93,93,0.9856378138065338
93,93,0.9473564624786377
93,93,0.9685880541801453
93,93,0.9840496778488159
94,94,0.9439400434494019
94,94,0.8980654180049896
94,94,0.9318855404853821
94,94,0.9437094926834106
94,94,0.9197593331336975
94,94,0.9404133260250092
94,94,0.9101094901561737
94,94,0.9832836389541626
94,94,0.9756485819816589
94,94,0.930078536272049
94,94,0.8994769155979156
94,94,0.9123011529445648
94,94,0.9399559497833252
94,94,0.957515299320221
94,94,0.9648868143558502
94,94,0.9135927557945251
94,94,0.9431576430797577
95,95,0.939135879278183
95,95,0.8970922231674194
95,95,0.9102221727371216
95,95,0.9412846565246582
95,95,0.9767448306083679
95,95,0.9498395323753357
95,95,0.9016702175140381
95,95,0.8903073668479919
95,95,0.8912563920021057
95,95,0.9127741456031799
95,95,0.9505899548530579
95,95,0.917373538017273
95,95,0.9838390052318573
95,95,0.9248680174350739
96,96,0.9625926613807678
96,96,0.9393561780452728
96,96,0.9516627490520477
96,96,0.945708692073822
96,96,0.9247425198554993
96,96,0.9069050550460815
96,96,0.9206413626670837
96,96,0.9176567792892456
97,97,0.8939397931098938
97,97,0.9682850539684296
97,97,0.9246690571308136
97,97,0.9733168482780457
98,98,0.8744651675224304
98,98,0.9765786528587341
98,98,0.9453719258308411
98,98,0.8900678157806396
98,98,0.8597224950790405
98,98,0.8619969487190247
98,98,0.9954167008399963
98,98,0.9893157482147217
98,98,0.8564346432685852
98,98,0.875727504491806
98,98,0.9783186316490173
98,98,0.9932460784912109
98,98,0.856031745672226
98,98,0.8631323277950287
98,98,0.9845017194747925
98,98,0.8662230670452118
98,98,0.9927140474319458
98,98,0.8562345504760742
98,98,0.8289035260677338
99,99,0.9813977479934692
99,99,0.9242386817932129
99,99,0.9483048319816589
99,99,0.9408063888549805
99,99,0.9102771878242493
99,99,0.935791015625
99,99,0.9566041231155396
99,99,0.9652702212333679
99,99,0.9509046673774719
99,99,0.9568498134613037
99,99,0.9895589351654053
99,99,0.9725576043128967
99,99,0.9437986314296722
99,99,0.9508439600467682
99,99,0.9201113283634186
99,99,0.9422461986541748
99,99,0.9846630096435547
100,100,0.9096910059452057
100,100,0.9486166834831238
100,100,0.9198210835456848
100,100,0.9882692098617554
100,100,0.8883169293403625
100,100,0.9622925817966461
100,100,0.906034529209137
100,100,0.9624882936477661
100,100,0.8866667449474335
100,100,0.888606071472168
100,100,0.9953536987304688
100,100,0.9099955558776855
100,100,0.9859059751033783
100,100,0.9583616852760315
100,100,0.8893431723117828
100,100,0.964017778635025
100,100,0.8853910267353058
100,100,0.9864417314529419
100,100,0.9036523103713989
100,100,0.9873470067977905
100,100,0.9480981826782227
100,100,0.9620159268379211
100,100,0.8747093081474304
100,100,0.993517279624939
100,100,0.8916817307472229
100,100,0.9690111577510834
100,100,0.9550365805625916
100,100,0.9532196819782257
100,100,0.8807488083839417
100,100,0.9252161085605621
100,100,0.9806814789772034
100,100,0.9856360554695129
100,100,0.9023058414459229
100,100,0.8871044218540192
100,100,0.9149781167507172
100,100,0.9590336084365845
100,100,0.9518375396728516
100,100,0.9638584554195404
101,101,0.979232907295227
101,101,0.8410016894340515
101,101,0.8479926586151123
101,101,0.854611873626709
101,101,0.8514681458473206
101,101,0.9003826677799225
101,101,0.8655806183815002
101,101,0.8557007908821106
101,101,0.8417139053344727
101,101,0.8119959831237793
101,101,0.9693508744239807
101,101,0.8595855832099915
101,101,0.8748506307601929
101,101,0.8291876316070557
101,101,0.9480456113815308
101,101,0.9513086676597595
101,101,0.8595355153083801
101,101,0.825056791305542
101,101,0.8385166525840759
101,101,0.9551663100719452
102,102,0.9318796694278717
102,102,0.9259757995605469
102,102,0.9362852573394775
102,102,0.9377521872520447
102,102,0.962009847164154
102,102,0.9253509044647217
102,102,0.9677251577377319
102,102,0.8910756409168243
102,102,0.9040965735912323
102,102,0.8994573354721069
102,102,0.8938315808773041
102,102,0.8910161852836609
102,102,0.9455284476280212
102,102,0.9448941349983215
102,102,0.9137603640556335
102,102,0.9214654564857483
102,102,0.9654960632324219
102,102,0.9392387270927429
103,103,0.8956986963748932
103,103,0.9083928465843201
103,103,0.8938008546829224
103,103,0.962658017873764
103,103,0.9004082679748535
103,103,0.9865902960300446
103,103,0.9946237206459045
103,103,0.8868279457092285
103,103,0.924650102853775
103,103,0.9486047625541687
103,103,0.8976639211177826
103,103,0.9736274182796478
103,103,0.9805406332015991
104,104,0.9524320065975189
104,104,0.9473715126514435
104,104,0.9625525176525116
104,104,0.8732519447803497
104,104,0.9114934802055359
104,104,0.9509676694869995
104,104,0.9362547993659973
104,104,0.9449666738510132
104,104,0.9549647569656372
104,104,0.937385618686676
104,104,0.9458531141281128
104,104,0.976172536611557
104,104,0.8903979063034058
104,104,0.8921034634113312
104,104,0.9232285022735596
104,104,0.8845964968204498
104,104,0.9419049918651581
104,104,0.8801743686199188
104,104,0.9479876458644867
104,104,0.8827067613601685
104,104,0.9540793001651764
105,105,0.9581952691078186
105,105,0.9168561697006226
105,105,0.9217590093612671
105,105,0.9417611062526703
105,105,0.898590087890625
106,106,0.9682171940803528
106,106,0.843429684638977
106,106,0.9279538989067078
106,106,0.8769707977771759
106,106,0.8887215554714203
106,106,0.9195902049541473
106,106,0.8279712796211243
106,106,0.9132853746414185
106,106,0.8410670757293701
106,106,0.914089560508728
106,106,0.833716869354248
107,107,0.8411840200424194
107,107,0.886303573846817
107,107,0.9837698936462402
107,107,0.8353243470191956
107,107,0.8998130857944489
108,108,0.9547118842601776
108,108,0.9638254642486572
108,108,0.8037056028842926
108,108,0.8731430768966675
108,108,0.9304848909378052
108,108,0.7945518791675568
108,108,0.8642551898956299
108,108,0.9536736309528351
108,108,0.7782797813415527
108,108,0.9111565053462982
108,108,0.7919374704360962
109,109,0.918973445892334
109,109,0.9500165581703186
109,109,0.9048485457897186
109,109,0.9946348667144775
109,109,0.8840097188949585
109,109,0.9104553163051605
109,109,0.9142153263092041
109,109,0.9071442186832428
109,109,0.8905572891235352
109,109,0.9085776805877686
109,109,0.9052773118019104
109,109,0.9189203381538391
109,109,0.9350013136863708
109,109,0.9743135869503021
109,109,0.9375362396240234
109,109,0.9844841063022614
109,109,0.9090490341186523
109,109,0.9089838266372681
109,109,0.9453407526016235
109,109,0.9309073090553284
110,110,0.9156740307807922
110,110,0.9610021114349365
110,110,0.9183962941169739
110,110,0.95749431848526
110,110,0.9902017116546631
110,110,0.9625409245491028
111,111,0.9123172760009766
111,111,0.8709381818771362
111,111,0.9273748993873596
111,111,0.8709380626678467
111,111,0.9673668146133423
111,111,0.9636499881744385
111,111,0.8677588701248169
111,111,0.9604063034057617
111,111,0.9259809255599976
111,111,0.939834475517273
111,111,0.9659913182258606
111,111,0.9497665762901306
111,111,0.8917233645915985
112,112,0.9472338557243347
112,112,0.9032831192016602
112,112,0.9407141506671906
112,112,0.8849221467971802
112,112,0.9437905550003052
112,112,0.9745803475379944
112,112,0.9036084413528442
112,112,0.9951356649398804
112,112,0.9729421734809875
112,112,0.9379229545593262
112,112,0.9069530367851257
112,112,0.8967210054397583
112,112,0.8975181579589844
112,112,0.9712345600128174
112,112,0.9048979878425598
112,112,0.9126663208007812
112,112,0.9061903953552246
113,113,0.8794237673282623
113,113,0.8958696126937866
113,113,0.8840186595916748
113,113,0.8799731731414795
113,113,0.8742347061634064
113,113,0.888103574514389
113,113,0.9014196693897247
113,113,0.9015018343925476
113,113,0.9525038599967957
113,113,0.8901999890804291
114,114,0.9257209300994873
114,114,0.9812365770339966
114,114,0.9231840372085571
114,114,0.7994756102561951
114,114,0.8337016105651855
114,114,0.9218988716602325
114,114,0.8304790258407593
114,114,0.8248113989830017
114,114,0.9909153580665588
114,114,0.8470012545585632
114,114,0.7981611490249634
114,114,0.8061668276786804
114,114,0.9150278568267822
114,114,0.9304441213607788
114,114,0.8910862505435944
114,114,0.8880228996276855
114,114,0.8015810251235962
114,114,0.8027049899101257
114,114,0.8192470669746399
114,114,0.7975654602050781
114,114,0.8180068135261536
114,114,0.980305939912796
115,115,0.9513197541236877
115,115,0.8670026361942291
115,115,0.9560229778289795
116,116,0.8762786388397217
116,116,0.9779337644577026
116,116,0.9265453517436981
117,117,0.8855542242527008
117,117,0.9096910059452057
117,117,0.9068001508712769
117,117,0.9578051865100861
117,117,0.916902482509613
117,117,0.9262162446975708
117,117,0.9488975405693054
117,117,0.9458993673324585
117,117,0.9366700649261475
117,117,0.9284248352050781
117,117,0.8704017996788025
117,117,0.9012642800807953
117,117,0.9012908637523651
117,117,0.937389075756073
117,117,0.9170122146606445
118,118,0.8761208951473236
118,118,0.8945565819740295
118,118,0.8800075650215149
118,118,0.9264317154884338
119,119,0.9162023067474365
119,119,0.9347618520259857
119,119,0.8052290081977844
119,119,0.8277488648891449
120,120,0.9697045683860779
120,120,0.9947885274887085
120,120,0.9659972488880157
120,120,0.9883823394775391
120,120,0.9789247214794159
120,120,0.9678068161010742
120,120,0.9609262347221375
120,120,0.9807429611682892
120,120,0.9947101771831512
120,120,0.9657204151153564
120,120,0.9646424353122711
120,120,0.9642600417137146
120,120,0.9703160524368286
120,120,0.9641826152801514
120,120,0.9887492656707764
120,120,0.96803417801857
120,120,0.9659484028816223
120,120,0.987270712852478
120,120,0.9939624667167664
120,120,0.9689715802669525
120,120,0.9668314456939697
120,120,0.9889865815639496
121,121,0.9666498601436615
121,121,0.9668920636177063
121,121,0.9659042358398438
121,121,0.9426755309104919
121,121,0.9628815352916718
121,121,0.9561664164066315
121,121,0.8882086277008057
121,121,0.9397030472755432
121,121,0.9406923651695251
121,121,0.9832769632339478
121,121,0.9606335163116455
122,122,0.8999192118644714
122,122,0.8944789171218872
122,122,0.9824537634849548
122,122,0.9597010612487793
122,122,0.8480977714061737
123,123,0.9733862280845642
123,123,0.9240540862083435
123,123,0.9474138021469116
123,123,0.9440137147903442
123,123,0.904716432094574
123,123,0.8955614268779755
123,123,0.9037483930587769
123,123,0.8686366975307465
123,123,0.9387977719306946
123,123,0.9052041471004486
124,124,0.8581757843494415
124,124,0.8840025663375854
124,124,0.8626325130462646
124,124,0.9000019431114197
124,124,0.9932278990745544
124,124,0.9485548734664917
124,124,0.9005654752254486
124,124,0.9640180170536041
124,124,0.9274161458015442
124,124,0.8875396251678467
124,124,0.8635271191596985
125,125,0.9604723751544952
125,125,0.9154901504516602
125,125,0.8422724604606628
125,125,0.9443486034870148
125,125,0.8484203219413757
125,125,0.8430462777614594
125,125,0.9142246544361115
125,125,0.8504049777984619
125,125,0.9714159369468689
125,125,0.9264118373394012
125,125,0.9777474403381348
125,125,0.8985933661460876
125,125,0.8494330048561096
125,125,0.8463996052742004
125,125,0.8955872058868408
125,125,0.8301840424537659
125,125,0.9033526182174683
125,125,0.939508706331253
126,126,0.849653422832489
126,126,0.9587178826332092
126,126,0.9431023001670837
126,126,0.8594218194484711
126,126,0.9472910761833191
126,126,0.9054409563541412
126,126,0.9499498307704926
127,127,0.9257171154022217
127,127,0.9856716096401215
127,127,0.9590390622615814
127,127,0.9735349416732788
127,127,0.9574892520904541
127,127,0.934170663356781
127,127,0.9772119224071503
127,127,0.98349329829216
127,127,0.9014517068862915
127,127,0.9367063641548157
127,127,0.9275309145450592
127,127,0.9101909101009369
127,127,0.8771584033966064
127,127,0.8914659321308136
127,127,0.9005780220031738
128,128,0.9486255943775177
128,128,0.9056768417358398
128,128,0.9620513021945953
128,128,0.9275140166282654
128,128,0.9102601110935211
128,128,0.9059586822986603
128,128,0.9680111706256866
128,128,0.9208499193191528
128,128,0.9275445938110352
128,128,0.9168218672275543
128,128,0.9429128766059875
128,128,0.8505492210388184
129,129,0.8885757327079773
129,129,0.8665083050727844
129,129,0.9382779598236084
129,129,0.9204531908035278
129,129,0.9492307305335999
129,129,0.9695987403392792
130,130,0.9257528483867645
130,130,0.9310039281845093
130,130,0.9305948615074158
130,130,0.9440479874610901
130,130,0.9386652708053589
130,130,0.9407256543636322
130,130,0.9048017859458923
130,130,0.9437729716300964
130,130,0.9910666346549988
130,130,0.9541535079479218
130,130,0.9426456093788147
130,130,0.9891125857830048
130,130,0.9513714015483856
130,130,0.913429856300354
130,130,0.945177286863327
130,130,0.9657993912696838
130,130,0.8857646882534027
130,130,0.9516225159168243
130,130,0.9579422771930695
130,130,0.9389172792434692
130,130,0.9527246356010437
130,130,0.9869261085987091
130,130,0.9428563117980957
130,130,0.9313820004463196
130,130,0.9473087787628174
130,130,0.9908139705657959
130,130,0.9280368983745575
130,130,0.9325418174266815
130,130,0.9182329773902893
130,130,0.94126096367836
130,130,0.941839337348938
130,130,0.9467259049415588
130,130,0.8953608274459839
130,130,0.9003520905971527
130,130,0.9851718544960022
130,130,0.9269337356090546
130,130,0.9322487115859985
130,130,0.9515323638916016
130,130,0.9246253967285156
130,130,0.9359217882156372
130,130,0.9539636969566345
131,131,0.9931075572967529
131,131,0.9670860171318054
131,131,0.9198192358016968
131,131,0.9979753494262695
131,131,0.9678754508495331
131,131,0.8873358368873596
131,131,0.9071620106697083
131,131,0.9028974771499634
131,131,0.8796443939208984
131,131,0.8977001905441284
131,131,0.9051595032215118
132,132,0.9108869731426239
132,132,0.9770472943782806
132,132,0.8907295167446136
132,132,0.8995522558689117
132,132,0.9918466806411743
132,132,0.9662367701530457
132,132,0.9170561730861664
132,132,0.9639120697975159
133,133,0.9928684830665588
133,133,0.9588730931282043
133,133,0.9716372489929199
133,133,0.984249472618103
133,133,0.9256588816642761
133,133,0.9484677910804749
133,133,0.9825781583786011
133,133,0.9857727289199829
134,134,0.9339657723903656
134,134,0.8877047896385193
134,134,0.9061322212219238
134,134,0.8745421171188354
134,134,0.8759826123714447
134,134,0.8910656571388245
134,134,0.886918842792511
134,134,0.9296066164970398
134,134,0.9125706553459167
134,134,0.8793390989303589
134,134,0.9798446297645569
134,134,0.887278825044632
134,134,0.9237454831600189
134,134,0.8808753490447998
134,134,0.8845736384391785
134,134,0.9701301455497742
134,134,0.8981777429580688
134,134,0.9140235185623169
134,134,0.914797455072403
134,134,0.8766676783561707
134,134,0.9256248474121094
134,134,0.8842922449111938
134,134,0.9093595147132874
134,134,0.8986097872257233
135,135,0.923107922077179
135,135,0.8691266179084778
135,135,0.9688914120197296
135,135,0.8612532615661621
135,135,0.9766020178794861
135,135,0.8436195850372314
136,136,0.9241604208946228
136,136,0.9198925197124481
136,136,0.9053313732147217
136,136,0.9267605543136597
136,136,0.9100069403648376
136,136,0.9715515077114105
136,136,0.9768076837062836
136,136,0.9080434441566467
136,136,0.9828174412250519
136,136,0.9203299283981323
136,136,0.9433049559593201
136,136,0.9059378504753113
136,136,0.9028053283691406
136,136,0.9840117692947388
136,136,0.9255867004394531
136,136,0.9087755680084229
136,136,0.9065654873847961
136,136,0.9338052272796631
136,136,0.9278607666492462
136,136,0.9849050641059875
137,137,0.9423596560955048
137,137,0.9523067474365234
137,137,0.8722303807735443
137,137,0.8729033470153809
137,137,0.9897453784942627
137,137,0.8303728103637695
137,137,0.8435529470443726
137,137,0.8428725004196167
137,137,0.808847963809967
137,137,0.9867490231990814
137,137,0.9007678925991058
138,138,0.9345046877861023
138,138,0.9417282044887543
138,138,0.9063540399074554
138,138,0.8817352056503296
138,138,0.8857205212116241
138,138,0.9025464653968811
138,138,0.9488368630409241
138,138,0.8876168727874756
138,138,0.8886683583259583
138,138,0.9360312819480896
138,138,0.9420100450515747
138,138,0.8911831378936768
138,138,0.9963926374912262
138,138,0.9220942258834839
138,138,0.9048746228218079
139,139,0.9878334999084473
139,139,0.8355361819267273
139,139,0.9079163074493408
139,139,0.8158136606216431
139,139,0.9626122713088989
139,139,0.9814521670341492
139,139,0.846213161945343
139,139,0.9907824397087097
139,139,0.8320364058017731
139,139,0.9531480073928833
139,139,0.8823944330215454
140,140,0.883600503206253
140,140,0.985947847366333
140,140,0.978356271982193
140,140,0.9152452349662781
140,140,0.8841592669487
141,141,0.9477905035018921
141,141,0.9572780132293701
141,141,0.9204176664352417
141,141,0.9318433701992035
141,141,0.9346495866775513
141,141,0.934184342622757
141,141,0.9180770516395569
141,141,0.9295760989189148
141,141,0.9491347372531891
141,141,0.9494488835334778
141,141,0.9605905413627625
141,141,0.939780592918396
141,141,0.9638239741325378
141,141,0.9533886313438416
141,141,0.9350723326206207
141,141,0.9377947449684143
141,141,0.9298508167266846
141,141,0.9411343932151794
141,141,0.9117467999458313
141,141,0.966159850358963
142,142,0.9226098656654358
142,142,0.9238600134849548
142,142,0.9167920053005219
142,142,0.9279621839523315
142,142,0.919419527053833
142,142,0.9180386364459991
142,142,0.9933397173881531
143,143,0.9029400646686554
143,143,0.9615527987480164
143,143,0.8808525800704956
143,143,0.9095887541770935
143,143,0.9682367742061615
143,143,0.9853739440441132
143,143,0.9137362837791443
143,143,0.921467661857605
143,143,0.9533597230911255
144,144,0.9969127774238586
144,144,0.9415509700775146
144,144,0.9890854358673096
144,144,0.9948734045028687
144,144,0.9511572420597076
144,144,0.9475232660770416
144,144,0.952474445104599
144,144,0.9853851795196533
144,144,0.9402210712432861
144,144,0.9942147135734558
144,144,0.948408305644989
144,144,0.9515911638736725
144,144,0.9442716240882874
144,144,0.9477609992027283
144,144,0.9452689290046692
144,144,0.9479125142097473
144,144,0.9971470832824707
145,145,0.996648371219635
145,145,0.9020166099071503
145,145,0.9445521831512451
145,145,0.9493124485015869
145,145,0.9919988811016083
145,145,0.9964333474636078
145,145,0.9413633942604065
145,145,0.945457935333252
145,145,0.9081619083881378
145,145,0.9176649451255798
146,146,0.9483457207679749
146,146,0.9340654909610748
146,146,0.9364503026008606
146,146,0.9827465415000916
146,146,0.9114898145198822
146,146,0.9424784779548645
146,146,0.9231932163238525
146,146,0.8841488063335419
146,146,0.9163109660148621
146,146,0.8925546109676361
146,146,0.9261273741722107
146,146,0.9836088418960571
146,146,0.9144667088985443
146,146,0.9184823632240295
147,147,0.9126301407814026
147,147,0.9187597036361694
147,147,0.8579190075397491
147,147,0.8756183087825775
147,147,0.8856325149536133
147,147,0.8482440114021301
147,147,0.9725396931171417
147,147,0.88615882396698
147,147,0.9653998613357544
147,147,0.9700604677200317
148,148,0.8306452631950378
148,148,0.8020979762077332
148,148,0.828709602355957
148,148,0.8329202830791473
148,148,0.9106443822383881
148,148,0.8179736137390137
148,148,0.854789674282074
148,148,0.8426110744476318
148,148,0.7534475326538086
148,148,0.8988485634326935
148,148,0.7818066775798798
148,148,0.907626211643219
148,148,0.8357640206813812
148,148,0.9468128681182861
149,149,0.8436442911624908
149,149,0.899465024471283
149,149,0.9087363183498383
149,149,0.9158324599266052
149,149,0.8894047141075134
149,149,0.9343577027320862
149,149,0.9079840183258057
149,149,0.9536475837230682
149,149,0.9528474807739258
149,149,0.9711753129959106
149,149,0.9134235382080078
149,149,0.8742350339889526
149,149,0.873744010925293
149,149,0.9500831663608551
149,149,0.9789700508117676
149,149,0.9195112586021423
149,149,0.8724935054779053
149,149,0.9055106937885284
149,149,0.9145378768444061
149,149,0.9270716905593872
149,149,0.8372229635715485
149,149,0.8558297157287598
149,149,0.9456058442592621
149,149,0.8996816277503967
150,150,0.9937457144260406
150,150,0.9809447228908539
150,150,0.8698413372039795
150,150,0.8665319085121155
150,150,0.9434812068939209
150,150,0.9868944585323334
150,150,0.9464767575263977
150,150,0.9888564646244049
150,150,0.8940664529800415
150,150,0.988059788942337
150,150,0.9868035018444061
150,150,0.9702750742435455
150,150,0.8764578104019165
150,150,0.9452888667583466
150,150,0.8907707333564758
150,150,0.9831109642982483
150,150,0.9731926023960114
150,150,0.9935203194618225
150,150,0.9717625677585602
150,150,0.963089793920517
150,150,0.9420408606529236
150,150,0.8932647407054901
150,150,0.9917278587818146
150,150,0.9416659772396088
150,150,0.9441528618335724
150,150,0.94126296043396
150,150,0.8684934079647064
150,150,0.8728917241096497
150,150,0.9663613438606262
150,150,0.9507095813751221
150,150,0.8484693765640259
150,150,0.9699958860874176
150,150,0.8671547472476959
150,150,0.8932551741600037
150,150,0.9625110030174255
150,150,0.9490386843681335
150,150,0.9670076966285706
150,150,0.9797225296497345
150,150,0.8729866147041321
150,150,0.9490870237350464
150,150,0.8983665406703949
150,150,0.9896178841590881
151,151,0.8434386253356934
151,151,0.8317241370677948
151,151,0.9346668720245361
151,151,0.9238904714584351
152,152,0.9347247779369354
152,152,0.9478628635406494
152,152,0.9405240118503571
152,152,0.9600389003753662
152,152,0.9899833798408508
152,152,0.9474424719810486
152,152,0.9483844041824341
152,152,0.9749860763549805
152,152,0.952616810798645
152,152,0.9385949671268463
152,152,0.9573860168457031
152,152,0.9351107776165009
152,152,0.9691413938999176
152,152,0.9549384415149689
153,153,0.8125508725643158
153,153,0.8231365382671356
153,153,0.852511078119278
153,153,0.8962810039520264
153,153,0.9529051184654236
153,153,0.8653368353843689
153,153,0.9053375124931335
153,153,0.9585096836090088
153,153,0.8905481398105621
153,153,0.9428193271160126
154,154,0.9267958700656891
155,155,0.8733382821083069
155,155,0.9655385315418243
155,155,0.9193786382675171
155,155,0.9153771102428436
155,155,0.9557937979698181
155,155,0.8415723443031311
155,155,0.8219188153743744
155,155,0.8255251348018646
155,155,0.8995173573493958
155,155,0.874286413192749
155,155,0.928505152463913
155,155,0.8761110007762909
155,155,0.8880561590194702
155,155,0.9140633344650269
155,155,0.98850879073143
155,155,0.8962973952293396
155,155,0.9619625508785248
155,155,0.9736825525760651
155,155,0.981850802898407
155,155,0.8815271258354187
155,155,0.8982149958610535
155,155,0.8419305086135864
155,155,0.8912846446037292
155,155,0.8245833814144135
155,155,0.9061706960201263
155,155,0.9817616939544678
155,155,0.8841536343097687
155,155,0.98832568526268
155,155,0.9549314081668854
155,155,0.9369012117385864
156,156,0.8649139702320099
156,156,0.8957257270812988
156,156,0.9173423051834106
156,156,0.8689134120941162
156,156,0.8918805122375488
156,156,0.8622547388076782
156,156,0.9114381670951843
156,156,0.8858241438865662
156,156,0.8810978531837463
156,156,0.8898537158966064
156,156,0.9675930142402649
156,156,0.869152158498764
156,156,0.8739038407802582
156,156,0.9181051850318909
156,156,0.9178084433078766
156,156,0.9951438307762146
156,156,0.9918153584003448
156,156,0.8999901711940765
156,156,0.908409595489502
156,156,0.9223237633705139
156,156,0.9158697724342346
156,156,0.8665608465671539
156,156,0.9927379786968231
156,156,0.8927305936813354
156,156,0.9093854427337646
156,156,0.8941136002540588
156,156,0.911702036857605
156,156,0.8652445673942566
156,156,0.9944108724594116
156,156,0.8724167048931122
156,156,0.9841631352901459
156,156,0.8829256892204285
156,156,0.8766793608665466
156,156,0.8927701115608215
156,156,0.8699301481246948
156,156,0.9141444563865662
156,156,0.900568425655365
156,156,0.8774391114711761
156,156,0.8893008232116699
156,156,0.9971073269844055
156,156,0.8725111484527588
156,156,0.8727054297924042
156,156,0.8771635293960571
156,156,0.8914751410484314
156,156,0.9021630883216858
156,156,0.9261130392551422
156,156,0.8833213150501251
156,156,0.9114024043083191
157,157,0.9651561379432678
157,157,0.8919965624809265
157,157,0.8969029486179352
157,157,0.9053399860858917
157,157,0.947860836982727
157,157,0.9340002834796906
157,157,0.9048256278038025
157,157,0.8873919248580933
157,157,0.9084872603416443
157,157,0.881339430809021
157,157,0.8994503617286682
157,157,0.9184603989124298
157,157,0.8990033566951752
157,157,0.8905511498451233
157,157,0.9474364519119263
157,157,0.9544233083724976
157,157,0.9080265164375305
157,157,0.8913295865058899
157,157,0.8993541598320007
158,158,0.9462303519248962
158,158,0.9510240256786346
158,158,0.9418050050735474
158,158,0.9717488288879395
158,158,0.9498128890991211
158,158,0.9967894852161407
158,158,0.9403589069843292
158,158,0.9756126701831818
158,158,0.9500520825386047
158,158,0.9830982685089111
158,158,0.953266978263855
158,158,0.9262431859970093
158,158,0.9634644985198975
158,158,0.9721221327781677
158,158,0.9756384789943695
158,158,0.9309017062187195
158,158,0.9769962430000305
158,158,0.9308865070343018
158,158,0.9669958353042603
158,158,0.9806603491306305
158,158,0.9144128859043121
158,158,0.9328940212726593
158,158,0.9505174160003662
158,158,0.9480637907981873
159,159,0.9960539042949677
159,159,0.9728358089923859
159,159,0.9967034757137299
159,159,0.9907401502132416
159,159,0.9860670566558838
159,159,0.9975191950798035
159,159,0.9964185953140259
